,id,title,combined_features
1773,58428,The Innkeepers,"during the final days at the yankee pedlar inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay. Horror Thriller antiterror terror beer supernatural towel inn phone whispering casaencantada mumblegore SaraPaxton PatHealy KellyMcGillis GeorgeRiddle LenaDunham AlisonBartlett BrendaCooney JohnSperedakos TiWest"
1774,157353,Transcendence,"two leading computer scientists work toward their goal of technological singularity, as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain. Thriller ScienceFiction Drama Mystery artificialintelligence technology nanotechnology computervirus supercomputer resurrection love mindcontrol terrorism scientist extremist moraldilemma computerscientist mindtransfer quantumcomputer minduploading JohnnyDepp PaulBettany RebeccaHall KateMara MorganFreeman CillianMurphy ColeHauser CliftonCollinsJr FalkHentschel KristenRakes CoryHardrict JoshStewart LuceRains FernandoChien StevenLiu XanderBerkeley LukasHaas WallaceLangham JamesBurnett SamQuinn SamWebb ChrisGartin OliviaTaylorDudley AbeMartell LaurenSivan LaramieCooley NancyJeris ColinJones DylanKenin ChadBrummett AntonioDelPrete JonKristianMoore JohnTrejo DarrenP.Leis RichardDanielWilliams SethAdkins JaimePowers LubellaGauna LynQuinn KendraTuthill DarrickHurst WallyPfister"
1775,9555,Rabbit-Proof Fence,"in 1931, three aboriginal girls escape after being plucked from their homes to be trained as domestic staff and set off on a trek across the outback. Adventure Drama Action History childabuse sistersisterrelationship prosecution australia approvedschool basedontruestory independentfilm tracker survival outback colonialism australianaborigine australianoutback aboriginal aborigine perth EverlynSampi TiannaSansbury LauraMonaghan KennethBranagh DavidGulpilil JasonClarke NingaliLawford MyarnLawford DeborahMailman GarryMcDonald CelineO'Leary PhillipNoyce"
1776,9942,Major League,"when rachel phelps inherits the cleveland indians from her deceased husband, she's determined to move the team to a warmer climate -- but only a losing season will make that possible, which should be easy given the misfits she's hired. rachel is sure her dream will come true, but she underestimates their will to succeed! Comedy baseball sport sabotage sombrero baseballfield hardhat professionalsports comicstrip hotdog shortsighted voodooritual thebiggame TomBerenger CharlieSheen CorbinBernsen MargaretWhitton JamesGammon ReneRusso WesleySnipes CharlesCyphers ChelcieRoss DennisHaysbert AndyRomano BobUecker SteveYeager PeterVuckovich StacyCarroll RichardPickren KevinCrowley MarySeibel NeilFlynn DavidS.Ward"
1777,8836,The X Files: I Want to Believe,"six years after the events of the x-files series finale, former fbi agent doctor dana scully is now a staff physician at our lady of sorrows, a catholic hospital, and treating a boy named christian who has sandhoff disease, a terminal brain condition. fbi agent drummy arrives to ask scully’s help in locating fox mulder, the fugitive former head of the x-files division, and says they will call off its manhunt for him if he will help investigate the disappearances of several women, including young fbi agent monica banan. mulder and scully are called back to duty by the fbi when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent. Drama Mystery ScienceFiction Thriller extraterrestrialtechnology fbi alien fbiagent duringcreditsstinger DavidDuchovny GillianAnderson AmandaPeet BillyConnolly Xzibit MitchPileggi CallumKeithRennie AdamGodley AlexDiakun NickiAycox FaginWoodcock MarcoNiccoli CarrieRuscheinsky SpencerMaybee VeronikaHadrava DenisKrasnogolov PatrickKeating RogerHorchow StephenE.Miller XanthaRadley LorenaGale DonavonStinson DionJohnstone Sarah-JaneRedmond ChristinaD'Alimonte VanesaTomasino LuviaPetersen BabsChula MarciT.House JosephPatrickFinn BethSiegler StaceeCopeland TomCharron BrentC.S.O'Connor DaveCote ChrisCarter PaulMitton VanessaMorley MichaelStevens LynneBurnett CelesteInsell Teana-MarieSmith ChrisCarter"
1778,12620,The House Bunny,"shelley is living a carefree life until a rival gets her tossed out of the playboy mansion. with nowhere to go, fate delivers her to the sorority girls from zeta alpha zeta. unless they can sign a new pledge class, the seven socially clueless women will lose their house to the scheming girls of phi iota mu. in order to accomplish their goal, they need shelley to teach them the ways of makeup and men; at the same time, shelley needs some of what the zetas have - a sense of individuality. the combination leads all the girls to learn how to stop pretending and start being themselves. Romance Comedy virgin nudity college costume yoga bikini party playboy jail sorority pregnancy model carwash fraternity pledge AnnaFaris EmmaStone KatDennings KatharineMcPhee RumerWillis HughM.Hefner ChristopherMcDonald BeverlyD'Angelo KielyWilliams TysonRitter ColinHanks SarahWright DanniKatz DanaGoodman KimberlyMakkouk MonetMazur JayHayden NickSwardson ShaquilleO'Neal DanPatrick SeanSalisbury AllenCovert FredWolf"
1779,228203,"McFarland, USA",a track coach in a small california town transforms a team of athletes into championship contenders. Drama california smalltown coach championship womandirector trackandfield KevinCostner RamiroRodriguez CarlosPratts JohnnyOrtiz RafaelMartinez HectorDuran SergioAvelar MichaelAguero DianaMariaRiva OmarLeyva ValenteRodriguez DannyMora MariaBello MorganSaylor ElsieFisher MarthaHigareda BenBray VanessaMartinez AdrianaDiazChapa RigoSanchez NataliaCórdova-Buckley ChrisEllisJr. EloyCasados JoshClark ChelseaRendon DanielMoncada AshleyBravo ChadMountain J.Downing BrianConnors AlexMacNicoll VincentMartella MichaelTong BaxterFrick RegiDavis JuanaFlores ConnorWeil TylerSellers AnthonyRenaud BrianHayesCurrie SarahBenoit IsabelleOrtega JorgeLuisPadilla SalvadorVelez IsaiahGonzales CatherineToribio RosaOchoa RebeccaSilva JohnFunk SeanO'Connell JeffreySheller MariachiSoldeMexico AlfredoLopez JackieDiCrystal MariannGavelo NikiCaro
1780,13523,Sex Drive,a high school senior drives cross-country with his best friends to hook up with a babe he met online. Comedy Adventure Romance sex jealousy virgin nudity community friendship highschool roadtrip friends romance redneck lossofvirginity hitchhiker teenmovie boyfriend pickup knoxville JoshZuckerman AmandaCrew ClarkDuke JamesMarsden SethGreen AliceGreczyn KatrinaBowden MarkL.Young CharlieMcDermott AndreaAnders ShellyFrasier SeanAnders
1781,13223,Gran Torino,"walt kowalski is a widower who holds onto his prejudices despite the changes in his michigan neighborhood and the world around him. kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. he is a korean war veteran whose prize possession is a 1972 gran torino he keeps in mint condition. when his neighbor thao, a young hmong teenager under pressure from his gang member cousin, tries to steal his gran torino, kowalski sets out to reform the youth. drawn against his will into the life of thao's family, kowalski is soon taking steps to protect them from the gangs that infest their neighborhood. Drama rape warveteran immigration priest gang oldman teenager gangster detroit widower car hmong ClintEastwood ChristopherCarley BeeVang AhneyHer BrianHaley GeraldineHughes DreamaWalker BrianHowe JohnCarrollLynch WilliamHill BrookeChiaThao CheeThao ChouaKue ScottEastwood XiaSouaChang DouaMoua SarahNeubauer LeeMongVang NanaGbewonyo JohnAnton AustinDouglasSmith RamonCamacho RioScafone ThomasD.Mahard ArthurCartwright JuliaHo ElvisThao ClintWard ShelaghConley JeffreyFeingold WilliamCFox TonyStef'Ano CareyTorrice SonnyVue GregTrzaskoma JohnJohns DavisGloff ConorLiamCallaghan MichaelE.Kurowski MaykaoK.Lytongpao CarlosGuadarrama AndrewTamez-Hull AntonioMireles TruHang MartyBufalini My-IshiaCason-Brown RochelleWinter ClaudiaRodgers DarlineBucchare ArnoldMontey JeffreyScottBasham ClintEastwood"
1782,295914,Queen of the Mountains,"at a time when most females in asia possess little or no power over their lives, headstrong kurmanjan datka defies her family's authority -- and ultimately becomes the ruler of her native kyrgyzstan region. Drama Action biography ElinaAbaiKyzy AzizMuradillayev NasiraMambetov AdiletUsubaliyev MirlanAbdulayev SadykSher-Niyaz"
1783,71,Billy Elliot,"set against the background of the 1984 miner's strike, billy elliot is an 11 year old boy who stumbles out of the boxing ring and onto the ballet floor. he faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes! Drama Comedy Music workers'quarter dancingclass strike northernengland scholarship ballet JamieBell JulieWalters JeanHeywood JamieDraven GaryLewis StephenMangan PatrickMalahide StuartWells TraceyWilkinson ZoëBell NicolaBlackwell JanineBirkett JoeRenton ColinMacLachlan TrevorFox CharlieHardwick BarbaraLeigh-Hunt StephenDaldry"
1784,10733,The Alamo,"based on the 1836 standoff between a group of texan and tejano men, led by davy crockett and jim bowie, and mexican dictator santa anna's forces at the alamo in san antonio, texas. Western History War texas officer uprising alamo mexican DennisQuaid BillyBobThornton JasonPatric PatrickWilson EmilioEchevarría EmilyDeschanel JordiMollà LeonRippy TommyDavidson MarcBlucas RobertPrentiss KevinPage JoeStevens StephenBruton LauraClifton RicardoChavira StevenChesterPrince EstephaniaLeBaron BrandonSmith ElenaHurst JohnLeeHancock"
1785,1246,Rocky Balboa,"when he loses a highly publicized virtual boxing match to ex-champ rocky balboa, reigning heavyweight titleholder, mason dixon retaliates by challenging rocky to a nationally televised, 10-round exhibition bout. to the surprise of his son and friends, rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior. Drama philadelphia transporter fight loveofone'slife publicity boxer grave tombstone tvstation boxingmatch comeback training restaurantowner worldchampion challenger virtualfight defeat victory cancer over-the-hillfighter SylvesterStallone BurtYoung MiloVentimiglia GeraldineHughes JamesFrancisKellyIII TonyBurton A.J.Benza TaliaShire HenryG.Sanders AntonioTarver PedroLovell AnaGerena AngelaBoyd LouisGiansante MaureenSchilling LahmardJ.Tate SylvesterStallone"
1786,5503,The Fugitive,"wrongfully accused of murdering his wife, richard kimble escapes from the law in an attempt to find her killer and clear his name. pursuing him is a team of u.s. marshals led by deputy samuel gerard, a determined detective who will not rest until richard is captured. as richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late. Adventure Action Thriller Crime Mystery chicago showdown undercover surgeon deathsentence doomedman lethalinjection chase remake betrayal ontherun traincrash escape fugitive basedontvseries u.s.marshal doctor explosion homeinvasion disguise onearmedman framedformurder flashback corruptcop manhunt busaccident stormdrain HarrisonFord TommyLeeJones SelaWard JulianneMoore JoePantoliano AndreasKatsulas JeroenKrabbé DanielRoebuck L.ScottCaldwell RonDean JosephF.Kosala TomWood DickCusack RichardRiehle AndyRomano NickSearcy MiguelNino JohnDrummond DavidDarlow JaneLynch NeilFlynn KevinCrowley MarkD.Espinoza GeneBarge JoeGuzaldo NicholasKusenko JoanKohn JoeGuastaferro ThomVernon KenMoreno EddieBoSmithJr. FrankRayPerilli PanchoDemmings JimWilkey DannyGoldring MichaelJames MichaelSkewes CodyGlenn CynthiaBaker JohnnyLeeDavenport MikeBacarella BillCusack TigheBarry AframBillWilliams NoelleBou-Sliman GregHollimon CherylLynnBruce AnnWhitney TurkMuller EugeneF.Crededio PamZekman DavidPasquesi DruAnneCarlson KirstenNelson JuanRamírez AllenHamilton LesterHolt SuzyBrack DarrenW.Conrad KevinMukherji SalRichards John-ClayScott AndrewDavis"
1787,440,Aliens vs Predator: Requiem,"a sequel to 2004's alien vs. predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. the small town of gunnison, colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the alien and the predator. when a predator scout ship crash-lands in the hills outside the town, alien facehuggers and a hybrid alien/predator are released and begin to terrorize the town. Fantasy Action ScienceFiction Thriller Horror predator nationalguard hybrid alien morgue alienpossession triangle infestation xenomorph StevenPasquale ReikoAylesworth JohnOrtiz ArielGade SamTrammell KristenHager RobertJoy DavidPaetkau TomWoodruffJr. IanWhyte ChelahHorsdal MeshachPeters MattWard GinaHolden KurtMaxRunte LiamJames TyOlsson JohnnyLewis CatherineLoughHaggquist RekhaSharma VictoriaBidewell MichalSuchánek DavidHornsby ChrisWilliamMartin JamesChutter FrançoiseYip JuanRiedinger TimPerez DaliasBlake RainbowFrancks TimHenry TomMcBeath AnthonyHarrison LloydBerry RyanRobbins CurtisCaravaggio GlenBrkich AdrianHough Jay-LynGreen LiliWexu ColinStrause GregStrause"
