,id,title,combined_features
45,3062,42nd Street,"a producer puts on what may be his last broadway show, and at the last moment a chorus girl has to replace the star. Music Comedy Romance philadelphia musical stageshow director brokenankle chorusline petdog broadway fainting chorusgirl openingnight crutch theatricalbacker eviction showproducer chorine plastercast showmustgoon financialcrisis sockonthejaw WarnerBaxter BebeDaniels GeorgeBrent RubyKeeler GuyKibbee UnaMerkel GingerRogers NedSparks DickPowell AllenJenkins EdwardNugent RobertMcWade GeorgeE.Stone TobyWing LouiseBeavers CharlesLane WallisClark TomKennedy HarryAkst GeorgeIrving ClarenceNordstrum JackLaRue HenryB.Walthall JayneShadduck LyleTalbot DorothyCoonanWellman LloydBacon"
46,8942,Wendy and Lucy,"wendy, a near-penniless drifter, is traveling to alaska in search of work, and her only companion is her dog, lucy. already perilously close to losing everything, wendy hits a bigger bump in the road when her old car breaks down and she is arrested for shoplifting dog food. when she posts bail and returns to retrieve lucy, she finds that the dog is gone, prompting a frantic search for her pet. Drama usa friendship survival scar family womandirector journey mysteriouspast MichelleWilliams WillPatton WillOldham JohnRobinson KellyReichardt"
47,10016,Ghosts of Mars,melanie ballard (natasha henstridge) is a hard nosed police chief in the year 2025. she and a police snatch squad are sent to mars to apprehend a dangerous criminal james williams (ice cube). mars has been occupied by humans for some time and they have set up mining facilities. the mining activities on mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. it soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'. Action Horror ScienceFiction climbingupawall hungupsidedown flashbackwithinaflashback cavern battering ram ghosttown NatashaHenstridge IceCube JasonStatham CleaDuVall PamGrier JoannaCassidy RichardCetrone RosemaryForsyth LoboSebastian RodneyA.Grant PeterJason WandaDeJesus LiamWaite DuaneDavis DougMcGrath RickEdelstein RexLinn MichaelKrawic RobertCarradine EileenWeisinger MarjeanHolden JohnCarpenter
48,44853,The Claim,"a prospector sells his wife and daughter to another gold miner for the rights to a gold mine. twenty years later, the prospector is a wealthy man who owns much of the old west town named kingdom come. but changes are brewing and his past is coming back to haunt him. a surveyor and his crew scouts the town as a location for a new railroad line and a young woman suddenly appears in the town and is evidently the man's daughter. Drama Romance Western PeterMullan MillaJovovich WesBentley NastassjaKinski SarahPolley ShirleyHenderson JulianRichings MichaelWinterbottom"
49,8914,Deep Blue Sea,"on a remote former submarine refueling facility called aquatica, a team of scientists are searching for a cure for alzheimer's disease. dr. susan mcalester genetically engineers three mako sharks, intending to increase their brain capacity so that they can harvest the tissue as a cure for alzheimer's. unfortunately, the increased brain capacity also makes the sharks smarter, faster, and more dangerous. aquatica's financial backers are skeptical and nervous about the tests, and send a corporate executive to visit the facility. Action ScienceFiction Thriller sharkattack shark alzheimer'sdisease killershark noopeningcredits ThomasJane SaffronBurrows LLCoolJ MichaelRapaport SamuelL.Jackson StellanSkarsgård JacquelineMcKenzie AidaTurturro Cristos DanielRey ValenteRodriguez BrentRoam EyalPodell ErinnBartlett DanThiel SabrinaGeerinckx TajshaThomas FrankWelker RennyHarlin"
50,4638,Hot Fuzz,"top london cop, pc nicholas angel is good. too good. to stop the rest of his team from looking bad, he is reassigned to the quiet town of sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. it is addressed as an accident, but angel isn't going to accept that, especially when more and more people turn up dead. Crime Action Comedy village arrest police partner murder conspiracy gunfight policeforce cowboycostume accident SimonPegg NickFrost JimBroadbent PaddyConsidine RafeSpall KevinEldon OliviaColman KarlJohnson BillBailey TimothyDalton EdwardWoodward BillieWhitelaw EricMason StuartWilson PaulFreeman RoryMcCann KennethCranham MariaCharles PeterWight JuliaDeakin TrevorNichols ElizabethElvin PatriciaFranklin LorraineHilton TimBarlow AnneReid BenMcKay AdamBuxton DavidThrelfall LucyPunch DavidBradley RonCook StephenMerchant AliceLowe MartinFreeman SteveCoogan BillNighy PeterJackson CateBlanchett GarthJennings EdgarWright RobertPopper JoeCornish ChrisWaitt ColinMichaelCarmichael EdgarWright"
51,13483,Awake,"while undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. as various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama. Thriller Crime Mystery HaydenChristensen JessicaAlba TerrenceHoward LenaOlin CharlieHewson ChristopherMcDonald SamRobards ArlissHoward FisherStevens GeorginaChapman DavidHarbour CourtYoung PoornaJagannathan StevenHinkle JoshuaRollins LeeWong KaeShimizu BrendaSchad DenisO'Hare RossKlavan JobyHarold"
52,266102,Desert Dancer,"inspirational true story of iranian dancer afshin ghaffarian, who risked his life for his dream to become a dancer despite a nationwide dancing ban. Drama dance banfromprofession biography iran oppression tehraniran FreidaPinto ReeceRitchie TomCullen NazaninBoniadi MaramaCorlett AkinGazi SimonKassianides MakramKhoury TolgaSafer NeetMohan RichardRaymond"
53,304357,Woman in Gold,"maria altmann, an octogenarian jewish refugee, takes on the austrian government to recover a world famous painting of her aunt plundered by the nazis during world war ii, she believes rightfully belongs to her family. she did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the nazis. Drama nazis basedontruestory art stolenpainting HelenMirren RyanReynolds TatianaMaslany KatieHolmes MaxIrons CharlesDance DanielBrühl TomSchilling ElizabethMcGovern AntjeTraue JonathanPryce FrancesFisher MoritzBleibtreu AllanCorduner HenryGoodman OliviaSilhavy BenMiles AlmaHasun JustusvonDohnányi LudgerPistor NinaKunzendorf CrystalClarke AnthonyHowell NellieSchillimg MilicaBogojevic ChristianDolezal RolfSaxon HarryDitson StephenGreif JohnMoraitis DoronDavidson MillyThomas CorneliaIvancan SimonCurtis"
54,82693,Silver Linings Playbook,"after spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife. Drama Comedy Romance dancing philadelphia running basedonnovel depression letter friendship neighbor mentalillness ex-wife institutionalization bipolar philadelphiaeagles BradleyCooper JenniferLawrence RobertDeNiro JackiWeaver ChrisTucker AnupamKher JohnOrtiz SheaWhigham JuliaStiles DashMihok BonnieAarons BreaBee PaulHerman MatthewRussell CherylWilliams PatrickMcDade PhillipChorba MaryRegencyBoies AnthonyLawton PatsyMeck JeffReim SamanthaGelnaw TedBarba MadhuNarula PetePostiglione SanjayShende MihirPathak TiffanyE.Green DickyEklundJr. LanaRossi ToddAnthony TraciLaw MariaBreyman JaclynMcHugh EricaLynneMarszalek CarolAnneMueller LavonneNichols RobertBizik JeffreyMowery JoeCappelletti LindsaySchnebly LuisaDiaz LiamFerguson ShawnGonzalez JaeGreene MartyKrzywonos MatthewJamesGulbranson AndreaHavens DavidKneeream RaymondMamrak MontanaMarks JeniMiller CharlesPendelton VincentRiviezzo ThomasWalton MichelleSantiago RyanShank RyanTygh JenWeissenberg BrianAnthonyWilson MikeWilson MarkFalvo DavidO.Russell"
55,16869,Inglourious Basterds,"in nazi-occupied france during world war ii, a group of jewish-american soldiers known as ""the basterds"" are chosen specifically to spread fear throughout the third reich by scalping and brutally killing nazis. the basterds, lead by lt. aldo raine soon cross paths with a french-jewish teenage girl who runs a movie theater in paris which is targeted by the soldiers. Drama Action Thriller War paris guerrilla cinema selfsacrifice dynamite mexicanstandoff worldwarii jewpersecution jew nazis masochism sadism scalp winstonchurchill knifeinhand antisemitism gore swastika bloodbath germanoccupationoffrance violence gunviolence BradPitt MélanieLaurent ChristophWaltz EliRoth MichaelFassbender DianeKruger DanielBrühl TilSchweiger GedeonBurkhard JackyIdo B.J.Novak OmarDoom AugustDiehl DenisMénochet SylvesterGroth MartinWuttke MikeMyers JulieDreyfus LéaSeydoux RichardSammel AlexanderFehling RodTaylor SammLevine PaulRust MichaelBacall ArndtSchwering-Sohnrey PetraHartung VolkerMichalowski KenDuken ChristianBerkel Anne-SophieFranck TinaRodriguez LenaFriedrich LudgerPistor JanaPallaske WolfgangLindner MichaelKranz RainerBock AndréPenvern SebastianHülk BuddyJoeHooker SönkeMöhring CarlosFidel HilmarEichhorn PatrickElias EvaLöbau SalvadoreBrandt JasperLinnewedel WilfriedHochholdinger OlivierGirard MichaelScheel LeoPlank AndreasTietz BoSvenson EnzoG.Castellari ChristianBrückner SamuelL.Jackson BelaB. NoemiBesedes HélèneCardona JakeGarber SabrinaRattey AlexBoden GuidoFöhrweißer HarveyKeitel AndrewNapier GregoryNicotero QuentinTarantino VitusWieser Bea-MarieRück DanielaSchwerdt QuentinTarantino"
56,205126,Independence Daysaster,"when earth is attacked by a hostile alien force, a small town firefighter and a rogue seti scientist team up to activate the only technology capable of defeating the invaders. Action ScienceFiction ufo extraterrestrial spaceship alien CaseyDubois IainBelcher AndreaBrooks NicholasCarella EmilyHolmes W.D.Hogan"
57,41446,Scream 4,"sidney prescott, now the author of a self-help book, returns home to woodsboro on the last stop of her book tour. there she reconnects with sheriff dewey and gale, who are now married, as well as her cousin jill and her aunt kate. unfortunately, sidney's appearance also brings about the return of ghostface, putting sidney, gale, and dewey, along with jill, her friends, and the whole town of woodsboro in danger. Horror Mystery sheriff book knife horror rescue author maskedkiller hospital corpse DavidArquette NeveCampbell CourteneyCox EmmaRoberts HaydenPanettiere AnthonyAnderson AdamBrody RoryCulkin MaryMcDonnell MarleyShelton AlisonBrie MarielleJaffe NicoTortorella ErikKnudsen AnnaPaquin KristenBell LucyHale ShenaeGrimes BrittRobertson AimeeTeegarden RogerL.Jackson NancyO'Dell JustinMichaelBrandt DredanMcFall WesCraven"
58,27551,The Barbarians,orphaned brothers kutchek and gore are adopted by a tribe led by canary the owner of a powerful jewel. the evil kadar wants both canary and the jewel. attacking the tribe he kidnaps canary but the stone eludes him. the brothers are taken to be trained as gladiators and years later have grown to be very big. they escape and set off on a quest to find the jewel and rescue canary. Fantasy Adventure dragon barbarian PeterPaul DavidPaul RichardLynch EvaLaRue VirginiaBryant SheebaAlahani MichaelBerryman GeorgeEastman FrancoPistoni RaffaellaBaracchi PasqualeBellazecca LuigiBellazecca WilmaMarzilli GiovanniCianfriglia AngeloRagusa NanniBernini LucioRosato FrancoDaddi OmeroCapanna TizianaDiGennaro MarildaDonà PaoloMerosi NelloPazzafini RenzoPevarello PaoloRisi BenitoStefanelli RuggeroDeodato
59,10024,My Sister's Keeper,"sara and brian live an idyllic life with their young son and daughter. but their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. the parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing. Drama parentskidsrelationship sistersisterrelationship courtcase invitrofertilisation medicalexaminer kidneytransplant CameronDiaz AlecBaldwin AbigailBreslin JoanCusack SofiaVassilieva EmilyDeschanel HeatherWahlquist JasonPatric EvanEllingson FrankCassavetes NicoleMarieLenz ChrisKinkade RickSalomon FrankPeluso RicoSimonini KeithKraft NickCassavetes"
60,94329,The Raid,"deep in the heart of jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. until now, the run-down apartment block has been considered untouchable to even the bravest of police. cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it. but when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. starring indonesian martial arts sensation iko uwais. Action Thriller Crime crimeboss tenement highrise monitor towerblock jakartaindonesia swat swatteam IkoUwais JoeTaslim DonnyAlamsyah YayanRuhian RaySahetapy PierreGruno AnandaGeorge TegarSatrya VerdiSolaiman R.ImanAji YusufOpilus IangDarmawan Eka'Piranha'Rahmadia UmiKulsum GarethEvans"
